activityId;workerId;date;companyName;establishmentName;numberOfRuptures;numberProductsOutStorage;numberProductsOutShelf;rateRuptures;rateOutStorage;mixSize;duration;numberOfPictures;averageRating;marker
ObjectId(5e080c8a9c390b0002273593);5def565134b96c0002a2071d;02/01/2020;NOVA ALIANÇA;Condor - Ponta Grossa - Oficinas;2;13;2;0.15;1.0;13;49.0;13;4;0
ObjectId(5e0ac0d4a77dba0002a1757f);5df2b7f2aa19a70002d935d9;07/01/2020;NOVA ALIANÇA;Condor -  Maringá - Av. Colombo;0;7;0;0.0;0.54;13;78.0;14;3;0
ObjectId(5e0ac0d9a77dba0002a17593);5ce897b9b9a066003474ac32;07/01/2020;NOVA ALIANÇA;Condor -  Paranaguá - Centro;3;7;4;0.23;0.54;13;38.0;10;4;0
ObjectId(5e0ac0dceb7e040002d019c1);5dfa6d413add2d00027d7ecd;07/01/2020;NOVA ALIANÇA;Condor - Ponta Grossa - Nova Rússia;2;3;3;0.15;0.23;13;61.0;6;3;0
ObjectId(5e0ac0de38e0f90002c5fe6d);5de80b7e97e4240002df9ea4;07/01/2020;NOVA ALIANÇA;Condor - Ponta Grossa - Uvaranas;5;12;5;0.38;0.92;13;55.0;9;4;0
ObjectId(5e0d63e335e5470002f03184);5de3daf848d3f900024eab83;09/01/2020;NOVA ALIANÇA;Condor -  Maringá - Av. Colombo;10;13;10;0.77;1.0;13;20.0;3;4;0
ObjectId(5e0c1272d5a4d300023a2c4a);5df364be76bd3700020bc0da;08/01/2020;NOVA ALIANÇA;Super Muffato - Cascavel - Parque São Paulo;7;7;7;0.58;0.58;12;35.0;4;3;0
ObjectId(5e0f8af9684bcd0002a26385);5dd57665c53f450002659951;10/01/2020;NOVA ALIANÇA;Max Atacadista - Londrina - Tiradentes;4;6;5;0.33;0.5;12;45.0;23;4;0
ObjectId(5e0f8b62381c360002f80bc4);5dddb8f03351a30002b1a43c;09/01/2020;NOVA ALIANÇA;Super Muffato - Maringá - João Paulino;0;0;9;0.0;0.0;12;67.0;10;3;0
ObjectId(5e0f8bf5684bcd0002a26606);5dee7b85bb3f200002f887ef;09/01/2020;NOVA ALIANÇA;Super Muffato - Maringá - Av São Paulo;7;7;7;0.58;0.58;12;199.0;16;4;0
ObjectId(5e0f8ce8381c360002f80c67);5d83cd00e813380002cc47f7;09/01/2020;NOVA ALIANÇA;Super Muffato - Londrina - Duque ;6;6;6;0.5;0.5;12;14.0;15;3;0
ObjectId(5e0f8f65684bcd0002a268d0);5dfa418902d14a00025b8c84;09/01/2020;NOVA ALIANÇA;Super Muffato - Cascavel - Brasil;10;12;10;0.83;1.0;12;32.0;8;5;0
ObjectId(5e0f920798ad94000261013d);5d83cd00e813380002cc47f7;09/01/2020;NOVA ALIANÇA;Super Muffato - Londrina - Aeroporto;6;6;7;0.5;0.5;12;26.0;13;3;0
ObjectId(5e0f923b98ad940002610156);5d83cd00e813380002cc47f7;09/01/2020;NOVA ALIANÇA;Super Muffato - Londrina - Av JK;7;8;8;0.58;0.67;12;14.0;14;3;0
ObjectId(5e0f94bfbde2db000284cdec);5dd45b8a22b9470002bac6f2;09/01/2020;NOVA ALIANÇA;Max Atacadista - Paranaguá;10;9;9;0.83;0.75;12;75.0;4;3;0
ObjectId(5e1006defbdd0e000259df35);5d83cd00e813380002cc47f7;11/01/2020;NOVA ALIANÇA;Super Muffato - Londrina - Aeroporto;2;3;3;0.17;0.25;12;17.0;17;5;0
ObjectId(5e13288032d7fd0002841085);5dba2fb37e1b730002b70db8;11/01/2020;NOVA ALIANÇA;Super Muffato - Ponta Grossa - Nova Rússia;4;10;4;0.33;0.83;12;35.0;6;5;0
ObjectId(5e169e6a4aab170002abdde2);5e13cf23825c400002e89197;16/01/2020;NOVA ALIANÇA;Super Muffato - Foz do Iguaçu - Boicy;4;6;10;0.33;0.5;12;78.0;8;4;0
ObjectId(5e169e781411300002c4cfd3);5d84e5d9a725f30002f036fd;16/01/2020;NOVA ALIANÇA;Super Muffato - Foz do Iguaçu - Vila A;8;8;8;0.67;0.67;12;25.0;6;5;0
ObjectId(5e169e7f86c93300020c98a5);5d43407a2fabe70002091889;16/01/2020;NOVA ALIANÇA;Super Muffato - Ibiporã - Centro;4;4;4;0.33;0.33;12;45.0;29;4;0
ObjectId(5e18aff07ff69100027efa71);5e11237d98775b0002237592;13/01/2020;NOVA ALIANÇA;Max Atacadista - Curitiba - Bairro Alto;9;9;9;0.75;0.75;12;;10;5;0
ObjectId(5e18aff17ff69100027efa76);5dd8357ae4d96d00024dac8b;15/01/2020;NOVA ALIANÇA;Max Atacadista - Curitiba - Bairro Alto;9;10;8;0.75;0.83;12;;12;5;0
ObjectId(5e18b0c76977d90002636d41);5dfa6d413add2d00027d7ecd;13/01/2020;NOVA ALIANÇA;Super Muffato - Ponta Grossa - Nova Rússia;4;9;4;0.33;0.75;12;23.0;10;4;0
ObjectId(5e18b0c7e840b80002417936);5dfa6d413add2d00027d7ecd;13/01/2020;NOVA ALIANÇA;Super Muffato - Ponta Grossa - Oficinas;4;12;4;0.33;1.0;12;13.0;6;4;0
ObjectId(5e18b0c867a52200022422ac);5dba2fb37e1b730002b70db8;15/01/2020;NOVA ALIANÇA;Super Muffato - Ponta Grossa - Uvaranas;7;12;7;0.58;1.0;12;14.0;4;4;0
ObjectId(5e18b0c96977d90002636d50);5dfa6d413add2d00027d7ecd;11/01/2020;NOVA ALIANÇA;Super Muffato - Ponta Grossa - Nova Rússia;6;10;6;0.5;0.83;12;10.0;6;3;0
ObjectId(5e18b1fa487841000233a456);5d83cd00e813380002cc47f7;15/01/2020;NOVA ALIANÇA;Super Muffato - Londrina - Madre ;9;9;9;0.75;0.75;12;13.0;6;3;0
ObjectId(5e18b7298acc1d00026eb6be);5df3c1ec778b9a0002b7c219;14/01/2020;NOVA ALIANÇA;Max Atacadista - Campo Comprido;7;7;7;0.58;0.58;12;23.0;8;4;0
ObjectId(5e18bb11e1663e0002e6f94f);5e1376a1403f430002e2b922;16/01/2020;NOVA ALIANÇA;Super Muffato - Toledo - Maripá;10;12;10;0.83;1.0;12;52.0;4;5;0
ObjectId(5e18bb23e0ed7f0002281757);5e1376a1403f430002e2b922;16/01/2020;NOVA ALIANÇA;Super Muffato - Toledo - Parigot;9;11;9;0.75;0.92;12;52.0;4;4;0
ObjectId(5e20bcca68896e00027806a5);5dc2cb035d818b000215db02;20/01/2020;LATICÍNIOS HECKE;Big - Curitiba - Boa Vista;0;0;0;0.0;0.0;3;36.0;6;3;0
ObjectId(5e20bccb37416800024f465c);5e13cf23825c400002e89197;20/01/2020;LATICÍNIOS HECKE;Big  - Foz do Iguaçu - Jardim Monjollo;2;3;2;0.67;1.0;3;7.0;2;5;0
ObjectId(5e20bccb41f63a0002f788b7);5d5f29834aa445000265877a;20/01/2020;LATICÍNIOS HECKE;Big - Curitiba - Av. Paraná;0;3;0;0.0;1.0;3;65.0;6;4;0
ObjectId(5e20bccc68791c00029317b5);5d669adf3a6c7e0002b841f0;20/01/2020;LATICÍNIOS HECKE;Big - Londrina - Helena;0;2;0;0.0;0.67;3;12.0;4;4;0
ObjectId(5e20bccc6a0f19000256699d);5dce0520e76220000245e1e8;20/01/2020;LATICÍNIOS HECKE;Big - Curitiba - Santa Felicidade;0;0;0;0.0;0.0;3;19.0;6;3;0
ObjectId(5e251ef19945c60002dc512c);5dfc4241918546000202959f;27/01/2020;LATICÍNIOS HECKE;Big  - Foz do Iguaçu - Jardim Monjollo;1;1;1;0.33;0.33;3;11.0;2;5;0
ObjectId(5e2f3939929d3900020c4616);5cc764c5e3cc6f00387529f3;29/01/2020;LATICÍNIOS HECKE;Mercadorama - Curitiba - Comendador Araújo;0;3;0;0.0;1.0;3;13.0;4;3;0
ObjectId(5e2f3939f3ad730002dbdcc3);5de7a6d06409810002f9e2ed;29/01/2020;LATICÍNIOS HECKE;Big - Curitiba - Portão;1;2;1;0.33;0.67;3;19.0;2;3;0
ObjectId(5e2f393ccbb3e000024f1f68);5cc764c5e3cc6f00387529f3;29/01/2020;LATICÍNIOS HECKE;Big - Curitiba - Arthur Bernardes;0;1;0;0.0;0.33;3;14.0;6;5;0
ObjectId(5e2f3b521611a10002e14d71);5cc764c5e3cc6f00387529f3;29/01/2020;LATICÍNIOS HECKE;Mercadorama - Curitiba - Rebouças;0;3;0;0.0;1.0;3;14.0;6;5;0
ObjectId(5e100719753b2d0002242306);5e0fb5fa41abb700024869f9;11/01/2020;MOINHO DO NORDESTE;Condor -  Castro;0;0;0;0.0;0.0;3;94.0;9;4;0
ObjectId(5e17f00ed18dfa00026f9d46);5e1358ad5e8047000201a429;17/01/2020;MOINHO DO NORDESTE;Condor -  Campo Mourão;0;0;0;0.0;0.0;3;17.0;7;4;0
ObjectId(5e227bf52b473f00021f67bb);5dea4bd45b72ff0002069513;25/01/2020;MOINHO DO NORDESTE;Condor -  Campo Mourão;0;0;0;0.0;0.0;3;110.0;6;4;0
ObjectId(5e26704e76e5b100026e3bc8);5e1c83d4a4519b00022cc748;28/01/2020;MOINHO DO NORDESTE;Condor -  Campo Mourão;0;0;0;0.0;0.0;3;44.0;8;5;0
ObjectId(5e2a64f61fe95a0002640d8e);5dea4bd45b72ff0002069513;31/01/2020;MOINHO DO NORDESTE;Condor -  Campo Mourão;0;0;0;0.0;0.0;3;110.0;6;3;0
ObjectId(5e2bb6878a5a430002faed2d);5dea4bd45b72ff0002069513;01/02/2020;MOINHO DO NORDESTE;Condor -  Campo Mourão;0;0;0;0.0;0.0;3;48.0;6;4;0
ObjectId(5e057ae093f4960002b64973);5d1642b2765de200027f2fcc;03/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Colombo Centro;7;8;7;0.88;1.0;8;8.0;2;5;0
ObjectId(5e057ae993f4960002b64982);5da9244397fc8600020d7556;03/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Tarumã;8;8;8;1.0;1.0;8;14.0;2;5;0
ObjectId(5e096f52811fcd00028cd4dc);5bda49454378d99c28e4e1b6;06/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Fazendão;4;6;4;0.5;0.75;8;33.0;4;4;0
ObjectId(5e096f53811fcd00028cd4e1);5dfd21e82954a70002cd4155;06/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Hiper Ribeira;7;7;7;0.88;0.88;8;18.0;8;4;0
ObjectId(5e096f55f54aec00020ff325);5dbb60edcaaa3b000206a06e;06/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Veríssimo;4;4;4;0.5;0.5;8;26.0;4;4;0
ObjectId(5e096f56f54aec00020ff32a);5c839713d2d26b001090dba3;06/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Maracanã;6;8;6;0.75;1.0;8;15.0;4;4;0
ObjectId(5e096f5838e0f90002c5fa56);5dfd21e82954a70002cd4155;06/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Colombo Centro;8;8;8;1.0;1.0;8;7.0;6;4;0
ObjectId(5e096f5a449f25000220dcd2);5dc2cb035d818b000215db02;06/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Oliveira;8;8;8;1.0;1.0;8;11.0;3;5;0
ObjectId(5e12a9f84d95c200021abb0c);5dd5ede996e90d000228e02c;13/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Rodovia;7;8;7;0.88;1.0;8;5.0;8;4;0
ObjectId(5e12a9f9e6e6910002c3d11f);5cf137b94d931d0002efb1f2;13/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Veríssimo;0;4;0;0.0;0.5;8;12.0;6;3;0
ObjectId(5e12aa00e6e6910002c3d124);5dcecb23b28db70002bede9a;13/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Maracanã;7;8;7;0.88;1.0;8;18.0;8;5;0
ObjectId(5e12aa01c2695f0002219097);5c839713d2d26b001090dba3;13/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Colombo Centro;6;8;6;0.75;1.0;8;20.0;4;5;0
ObjectId(5e12aa01e6e6910002c3d129);5da9244397fc8600020d7556;13/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Guarani;6;8;6;0.75;1.0;8;7.0;4;5;0
ObjectId(5e17f00777eacb000289d194);5dbb60edcaaa3b000206a06e;17/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Veríssimo;5;6;5;0.63;0.75;8;20.0;4;4;0
ObjectId(5e212a6c2b52080002c85ba5);5dbb60edcaaa3b000206a06e;24/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Veríssimo;0;3;0;0.0;0.38;8;51.0;4;4;0
ObjectId(5e212a6fda1a33000256d36f);5dbb60edcaaa3b000206a06e;24/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Xingu;0;4;0;0.0;0.5;8;36.0;4;4;0
ObjectId(5e212a6ff5a7a900021ad262);5dbb60edcaaa3b000206a06e;24/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Oliveira;3;3;8;0.38;0.38;8;37.0;6;5;0
ObjectId(5e251ef03043960002c10f00);5dbb60edcaaa3b000206a06e;27/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Veríssimo;2;2;2;0.25;0.25;8;11.0;4;5;0
ObjectId(5e2a64e6e2b98a00023ca624);5e18f56764d639000271575c;31/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Veríssimo;2;6;3;0.25;0.75;8;17.0;4;4;0
ObjectId(5e2e595fc716f70002c17144);5d434aef4cb39500023ccdfc;03/02/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Oliveira;0;5;0;0.0;0.63;8;25.0;4;5;0
ObjectId(5e2e5965c716f70002c17149);5e1df7f017428b0002b604bf;03/02/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Tarumã;4;8;4;0.5;1.0;8;33.0;6;5;0
ObjectId(5e057aea93f4960002b64987);5d4752559842d60002d9641d;03/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Almirante Tamandare;0;1;1;0.0;0.13;8;31.0;6;5;0
ObjectId(5e12aa03c2695f00022190a1);5dd97ac0a653040002ed1704;13/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Rio Verde - Almirante Tamandare;5;8;5;0.63;1.0;8;12.0;6;5;0
ObjectId(5e057aca6e5c7f0002b4027f);5dbcd300677cf500027903a3;03/01/2020;DOM ELISEO;Condor - Joinville - Itaum;2;2;3;0.29;0.29;7;41.0;6;4;0
ObjectId(5e057ad16e5c7f0002b40284);5dbcd300677cf500027903a3;03/01/2020;DOM ELISEO;Condor - Joinville - América;3;5;3;0.43;0.71;7;39.0;6;3;0
ObjectId(5e0ac0dd347cf700024685c8);5dbcd300677cf500027903a3;07/01/2020;DOM ELISEO;Condor - Joinville - América;3;3;3;0.43;0.43;7;35.0;6;3;0
ObjectId(5e0eb551f591b10002702653);5e000215218d080002c3dd6d;10/01/2020;DOM ELISEO;Condor - Joinville - Itaum;1;5;1;0.14;0.71;7;47.0;2;4;0
ObjectId(5e0eb555f591b10002702658);5d937217fee25b0002de8aea;10/01/2020;DOM ELISEO;Condor - Joinville - América;4;6;4;0.57;0.86;7;75.0;22;5;0
ObjectId(5e0f741dc24093000272723e);5dd03193d974f4000213e579;04/01/2020;DOM ELISEO;Condor - São José dos Pinhais - Rua Joinville;1;4;2;0.14;0.57;7;48.0;8;3;0
ObjectId(5e0f741fb1877a0002b73132);5dfa6d413add2d00027d7ecd;04/01/2020;DOM ELISEO;Condor - Ponta Grossa - Nova Rússia;2;2;4;0.29;0.29;7;38.0;4;3;0
ObjectId(5e0f7421c240930002727248);5dfa6d413add2d00027d7ecd;04/01/2020;DOM ELISEO;Condor - Ponta Grossa - Centro;4;4;4;0.57;0.57;7;25.0;4;3;0
ObjectId(5e0f742439fbaa000265dda2);5de3d6c048d3f900024ea7e3;04/01/2020;DOM ELISEO;Condor - Curitiba - Água Verde;2;3;3;0.29;0.43;7;48.0;10;4;0
ObjectId(5e0f7424b1877a0002b7313c);5de7a14fccd3f400029548b6;04/01/2020;DOM ELISEO;Condor - Curitiba - Umbará;2;6;2;0.29;0.86;7;36.0;6;4;0
ObjectId(5e0f742686746f0002b2c567);5d1b8973b204600002a2b3c0;04/01/2020;DOM ELISEO;Condor - Curitiba - São Braz;1;4;2;0.14;0.57;7;65.0;10;3;0
ObjectId(5e0f7426b1877a0002b73141);5d1b8973b204600002a2b3c0;04/01/2020;DOM ELISEO;Condor - Curitiba - Santa Quitéria;1;1;1;0.14;0.14;7;32.0;12;4;0
ObjectId(5e0f7426c240930002727252);5d5f29834aa445000265877a;04/01/2020;DOM ELISEO;Condor - Curitiba - Santa Cândida;2;6;2;0.29;0.86;7;27.0;11;4;0
ObjectId(5e0f7427b1877a0002b73146);5de3d6c048d3f900024ea7e3;04/01/2020;DOM ELISEO;Condor - Curitiba - Novo Mundo;2;3;2;0.29;0.43;7;56.0;7;3;0
ObjectId(5e0f742ec240930002727257);5d5c97f6e512ac0002481158;04/01/2020;DOM ELISEO;Condor - Curitiba - Pinheirinho;2;6;2;0.29;0.86;7;56.0;21;3;0
ObjectId(5e0f743039fbaa000265ddad);5ce9c746b9a0660034769abd;04/01/2020;DOM ELISEO;Condor - Curitiba - Cristo Rei;1;3;1;0.14;0.43;7;70.0;6;3;0
ObjectId(5e0f743086746f0002b2c571);5dbc21b2e883f000021556ce;04/01/2020;DOM ELISEO;Condor - Curitiba - João Bettega;2;5;3;0.29;0.71;7;14.0;6;3;0
ObjectId(5e0f7431b1877a0002b73150);5d5c97f6e512ac0002481158;04/01/2020;DOM ELISEO;Condor - Curitiba - Champagnat;4;6;4;0.57;0.86;7;18.0;11;3;0
ObjectId(5e0f743586746f0002b2c580);5dbc21b2e883f000021556ce;04/01/2020;DOM ELISEO;Condor - Araucária - BR;2;3;2;0.29;0.43;7;139.0;8;4;0
ObjectId(5e0f7435b1877a0002b7315a);5d0983ec6045c10002f8d5f6;04/01/2020;DOM ELISEO;Condor - Campo Largo - Centro;2;3;4;0.29;0.43;7;52.0;4;3;0
ObjectId(5e0f7436b1877a0002b7315f);5deeb375c3d5ab000280001d;04/01/2020;DOM ELISEO;Condor -  Paranaguá - Centro;1;3;2;0.14;0.43;7;28.0;5;3;0
ObjectId(5e0f7437c240930002727270);5d83cd00e813380002cc47f7;04/01/2020;DOM ELISEO;Condor -  Londrina;1;4;1;0.14;0.57;7;35.0;4;3;0
ObjectId(5e13fb50f6c1880002be3c4e);5e0f58e5c1afd10002243dbb;14/01/2020;DOM ELISEO;Condor - Joinville - Itaum;1;6;1;0.14;0.86;7;183.0;9;3;0
ObjectId(5e17eff0a1445300020d573d);5e0f58e5c1afd10002243dbb;17/01/2020;DOM ELISEO;Condor - Joinville - Itaum;1;6;1;0.14;0.86;7;63.0;12;4;0
ObjectId(5e17effdc805ff0002671cce);5e0eb537b2bb43000295fd6d;17/01/2020;DOM ELISEO;Condor - Joinville - América;3;3;4;0.43;0.43;7;100.0;10;4;0
ObjectId(5e212a5ac211200002308ed9);5e0f58e5c1afd10002243dbb;24/01/2020;DOM ELISEO;Condor - Joinville - América;0;1;1;0.0;0.14;7;65.0;12;3;0
ObjectId(5e2a64ee5d2fa800028e559c);5e0e4831bca51d00024b1975;31/01/2020;DOM ELISEO;Condor - Joinville - Itaum;4;5;4;0.57;0.71;7;32.0;10;3;0
ObjectId(5e2a64ef5d2fa800028e55a1);5db1e96e6bfb460002e97388;31/01/2020;DOM ELISEO;Condor - Joinville - América;5;5;5;0.71;0.71;7;9.0;17;4;0
ObjectId(5e057ae6d4df8f00020e0795);5dbf4c6abdda6a0002b68276;03/01/2020;LATINEX;Italo - Curitiba;66;86;66;0.77;1.0;86;61.0;18;5;0
ObjectId(5e0eb560ce7ad900028680a4);5dfc4241918546000202959f;10/01/2020;LATINEX;Ítalo - Foz do Iguaçu - Petropolis;43;83;43;0.5;0.97;86;138.0;6;5;0
ObjectId(5e0eb561ce7ad900028680a9);5dfc4241918546000202959f;10/01/2020;LATINEX;Ítalo - Foz do Iguaçu - Republica;46;84;48;0.53;0.98;86;67.0;6;5;0
ObjectId(5e12a9efc2695f0002219083);5dfc4241918546000202959f;13/01/2020;LATINEX;Ítalo - Foz do Iguaçu - Petropolis;40;82;41;0.47;0.95;86;56.0;4;5;0
ObjectId(5e12a9fac2695f000221908d);5d1f657ee97704000234ee22;13/01/2020;LATINEX;Italo - Curitiba;36;81;39;0.42;0.94;86;151.0;12;5;0
ObjectId(5e0429734287240002465882);5de3d6c048d3f900024ea7e3;02/01/2020;WAY BEER;Tissi - Guaira;7;13;7;0.54;1.0;13;45.0;10;4;0
ObjectId(5e0d63f0a8f8e500024cffe2);5de7e593d0943c000243b8d8;09/01/2020;WAY BEER;Tissi - Pilarzinho;3;3;5;0.23;0.23;13;21.0;6;4;0
ObjectId(5e169e5fc6758a0002a07f9c);5d1652d3e141580002708d43;16/01/2020;WAY BEER;Tissi - Cotolengo;4;13;4;0.31;1.0;13;17.0;2;5;0
ObjectId(5e169e60c6758a0002a07fa1);5df547b9013fbc0002f099e5;16/01/2020;WAY BEER;Tissi - Pilarzinho;3;13;3;0.23;1.0;13;29.0;6;5;0
ObjectId(5e1fd8cace87bf000251f891);5dc7fe2a14a47c0002ed1745;23/01/2020;WAY BEER;Tissi - Campo Comprido;6;13;6;0.46;1.0;13;9.0;2;3;0
ObjectId(5e1fd8cdce87bf000251f8a5);5de80dc97700080002b69ce9;23/01/2020;WAY BEER;Tissi - Guaira;8;13;8;0.62;1.0;13;7.0;2;5;0
ObjectId(5e29df9852c9d700028ac5f0);5d1b8973b204600002a2b3c0;30/01/2020;WAY BEER;Tissi - Cotolengo;1;13;1;0.08;1.0;13;28.0;4;3;0
ObjectId(5e29df986735e6000245b049);5e0bbdf8c4968300026f4b68;30/01/2020;WAY BEER;Tissi - Pilarzinho;5;13;6;0.38;1.0;13;105.0;4;3;0
ObjectId(5e29df99a1165a00029e33c3);5dd1c857c7d6cc00026c9d99;30/01/2020;WAY BEER;Tissi - Campo Comprido;7;13;7;0.54;1.0;13;9.0;2;3;0
ObjectId(5e042974a3a3ce000238eecc);5d84e5d9a725f30002f036fd;02/01/2020;WAY BEER;Big  - Foz do Iguaçu - Jardim Monjollo;0;9;0;0.0;0.9;10;58.0;4;3;0
ObjectId(5e1fd8cec4267f0002d61eaa);5dfc4241918546000202959f;23/01/2020;WAY BEER;Big  - Foz do Iguaçu - Jardim Monjollo;5;9;5;0.5;0.9;10;38.0;4;3;0
ObjectId(5e057adef962ed00022a689b);5cc764c5e3cc6f00387529f3;03/01/2020;LOMAN COGUMELOS;Mercadorama - Curitiba - General Osório;0;10;0;0.0;1.0;10;16.0;2;4;0
ObjectId(5e057ae3a20489000210e00f);5cc764c5e3cc6f00387529f3;03/01/2020;LOMAN COGUMELOS;Mercadorama - Curitiba - XV de Novembro;0;10;0;0.0;1.0;10;15.0;2;4;0
ObjectId(5e057ae7d4df8f00020e079a);5dc2cb035d818b000215db02;03/01/2020;LOMAN COGUMELOS;Mercadorama - Curitiba - Bacacheri;8;10;10;0.8;1.0;10;17.0;4;4;0
ObjectId(5e057aed6e5c7f0002b402cf);5dd97ac0a653040002ed1704;03/01/2020;LOMAN COGUMELOS;Big - Curitiba - Av. Paraná;9;10;9;0.9;1.0;10;16.0;2;5;0
ObjectId(5e057aeeeff56400025599a9);5de3d6c048d3f900024ea7e3;03/01/2020;LOMAN COGUMELOS;Big - Curitiba - Arthur Bernardes;9;10;9;0.9;1.0;10;19.0;5;5;0
ObjectId(5e06cc50525fda00023ee8c1);5d83cd00e813380002cc47f7;04/01/2020;LOMAN COGUMELOS;Super Muffato - Londrina - Gourmet Aurora ;7;10;7;0.7;1.0;10;24.0;10;3;0
ObjectId(5e06cc54d45d7a00024381e6);5dfa418902d14a00025b8c84;04/01/2020;LOMAN COGUMELOS;Super Muffato - Cascavel - Comercial;8;10;8;0.8;1.0;10;13.0;6;5;0
ObjectId(5e096f6e38e0f90002c5fa6a);5d5f29834aa445000265877a;06/01/2020;LOMAN COGUMELOS;Big - Curitiba - Boa Vista;8;10;7;0.8;1.0;10;47.0;11;3;0
ObjectId(5e096f6e7b7e7a0002938cea);5dae5fa36b62590002a4cc91;06/01/2020;LOMAN COGUMELOS;Big - Curitiba - Portão;9;9;9;0.9;0.9;10;21.0;4;5;0
ObjectId(5e096f6faef44c0002b355f0);5dd97ac0a653040002ed1704;06/01/2020;LOMAN COGUMELOS;Walmart - Curitiba - Juvevê;8;9;8;0.8;0.9;10;22.0;2;4;0
ObjectId(5e096f80d5e63e0002bd04fc);5dd754ad0c1cb60002db67b3;06/01/2020;LOMAN COGUMELOS;Super Muffato - Londrina - Madre ;6;10;6;0.6;1.0;10;14.0;4;5;0
ObjectId(5e0ac0edaaf2780002eec43a);5d83cd00e813380002cc47f7;07/01/2020;LOMAN COGUMELOS;Super Muffato - Londrina - Gourmet Aurora ;6;6;10;0.6;0.6;10;37.0;7;3;0
ObjectId(5e0ac0ef27a0a7000226b154);5e0545453d311800020ce2fd;07/01/2020;LOMAN COGUMELOS;Super Muffato - São José dos Pinhais - Centro;7;10;7;0.7;1.0;10;;8;4;0
ObjectId(5e0ac0f1b9ee4e000281ab21);5dd57665c53f450002659951;07/01/2020;LOMAN COGUMELOS;Super Muffato - Londrina - Av JK;10;10;10;1.0;1.0;10;11.0;6;5;0
ObjectId(5e0ac0f2347cf700024685dc);5daf2743b6c9d40002b9f88b;07/01/2020;LOMAN COGUMELOS;Super Muffato - Cascavel - Comercial;4;3;6;0.4;0.3;10;29.0;2;5;0
ObjectId(5e0c124e15c9950002cdd45c);5d83cd00e813380002cc47f7;08/01/2020;LOMAN COGUMELOS;Super Muffato - Londrina - Gourmet Aurora ;6;6;6;0.6;0.6;10;2.0;4;3;0
ObjectId(5e0c125106805300024486da);5dfa418902d14a00025b8c84;08/01/2020;LOMAN COGUMELOS;Super Muffato - Cascavel - Comercial;6;10;6;0.6;1.0;10;11.0;8;5;0
ObjectId(5e0c12517509180002c4f425);5d137415548651000251a699;08/01/2020;LOMAN COGUMELOS;Max atacadista - Ponta Grossa;2;3;2;0.2;0.3;10;22.0;8;3;0
ObjectId(5e0c1262a472490002322d12);5cf2d2b730c6300002c4c1a0;08/01/2020;LOMAN COGUMELOS;Super Muffato - São José dos Pinhais - Centro;7;10;7;0.7;1.0;10;26.0;2;5;0
ObjectId(5e0e2b6ab43e500002bb6593);5d83cd00e813380002cc47f7;09/01/2020;LOMAN COGUMELOS;Super Muffato - Londrina - Madre ;5;5;5;0.5;0.5;10;9.0;7;5;0
ObjectId(5e0eb56220f3d80002224fc1);5dfc41c60c86380002cc5e8b;10/01/2020;LOMAN COGUMELOS;Super Muffato - Curitiba - Tarumã;1;9;1;0.1;0.9;10;54.0;13;5;0
ObjectId(5e0eb5631d3f3c0002b69bf3);5dfc4241918546000202959f;10/01/2020;LOMAN COGUMELOS;Big  - Foz do Iguaçu - Jardim Monjollo;8;10;8;0.8;1.0;10;21.0;2;5;0
ObjectId(5e1006e9753b2d0002242274);5dd754ad0c1cb60002db67b3;11/01/2020;LOMAN COGUMELOS;Super Muffato - Londrina - Av JK;7;7;10;0.7;0.7;10;30.0;6;5;0
ObjectId(5e1006e9753b2d0002242279);5dfa418902d14a00025b8c84;11/01/2020;LOMAN COGUMELOS;Super Muffato - Cascavel - Comercial;4;10;4;0.4;1.0;10;12.0;6;5;0
